0.00007781445980072021,0.008312447102864584,0.691,-0.0005061454830783685,0.0011672168970108033,0.12468670654296875,0,0,1.5,0,-0.00007781445980072021,-0.008312447102864584,0.809,0.0005061454830783685,-0.00003890722990036011,-0.004156223551432292,0.6472000000000001,0.011843416064990071,0,0
-0.0019023261235211536,0.014717890470134718,0.685,-0.0017278759594743232,-0.029750736236572265,0.09606660461425781,0,0,1.5,0,0.0019023261235211536,-0.014717890470134718,0.815,0.0017278759594743232,0.012141170454091825,-0.04360995710024908,0.6909239677419349,0.026851493778345618,0,0
-0.004144643158545277,0.022572997851582406,0.686,-0.005846852994180862,-0.033838294982910154,0.11776831817626954,0,0,1.5,0,0.004144643158545277,-0.022572997851582406,0.814,0.005846852994180862,0.014567544114382432,-0.05515944518565816,0.6558256444444445,0.060521292266108154,0,0
-0.00805125683138099,0.03165885351014029,0.689,-0.005951572749300693,-0.05939505386352539,0.13594288635253907,0,0,1.5,0,0.00805125683138099,-0.03165885351014029,0.811,0.005951572749300693,0.02616691616404681,-0.06755029310736217,0.647073916129033,0.061241794414629326,0,0
-0.012588493979974443,0.041829244975351836,0.7,-0.006702064327658297,-0.06896529388427734,0.1521481170654297,0,0,1.5,0,0.012588493979974443,-0.041829244975351836,0.8,0.006702064327658297,0.03166825101602169,-0.0781100672368941,0.599138288888889,0.06628762679368282,0,0
-0.016380625871132315,0.04890095519333576,0.72,-0.005078908123303583,-0.057591621398925784,0.10569204711914063,0,0,1.5,0,0.016380625871132315,-0.04890095519333576,0.78,0.005078908123303583,0.029528041252168867,-0.06473910254567286,0.5380522888888889,0.0550985682713254,0,0
-0.01860567310720055,0.055015178035222156,0.741,-0.003560471674068255,-0.033841079711914065,0.09154264831542969,0,0,1.5,0,0.01860567310720055,-0.055015178035222156,0.759,0.003560471674068255,0.01970247604080844,-0.05637366868264812,0.5440528307692307,0.04348089079099668,0,0
-0.022354065920965407,0.059616013034249585,0.767,-0.0025481807079117402,-0.05647125244140625,0.06881189727783203,0,0,1.5,0,0.022354065920965407,-0.059616013034249585,0.733,0.0025481807079117402,0.032891363353898764,-0.057580545786488246,0.4752540064516128,0.03478939624202771,0,0
-0.02373627682382117,0.06343131435557851,0.795,-0.001919862177193865,-0.02087892723083496,0.057176502227783206,0,0,1.5,0,0.02373627682382117,-0.06343131435557851,0.705,0.001919862177193865,0.020250674796437808,-0.055111476539749266,0.44851414444444426,0.028805369115331513,0,0
-0.024141198504960885,0.06306350675609376,0.824,-0.0040840704496667435,-0.006063221931457519,-0.005528764724731445,0,0,1.5,0,0.024141198504960885,-0.06306350675609376,0.676,0.0040840704496667435,0.015209709807410876,-0.032046114807169505,0.4213512225806456,0.04764553700785741,0,0
-0.023303443778765705,0.06344001437486274,0.857,-0.003577924966588375,0.012543150901794434,0.005698888778686523,0,0,1.5,0,0.023303443778765705,-0.06344001437486274,0.643,0.003577924966588375,0.007997603016830702,-0.03680208292317441,0.37937846666666664,0.04362286936733896,0,0
-0.02121672026206107,0.06178329600817229,0.889,-0.0005759586531581817,0.03138956642150879,-0.024738624572753908,0,0,1.5,0,0.02121672026206107,-0.06178329600817229,0.611,0.0005759586531581817,-0.000039912972697096066,-0.024912628789311483,0.36025483870967734,0.012908851787978114,0,0
-0.019162754637594974,0.060376582863326846,0.923,0.0009773843811169414,0.030821632385253907,-0.021082948684692383,0,0,1.5,0,0.019162754637594974,-0.060376582863326846,0.577,-0.0009773843811169414,0.001645952103873848,-0.027720477587933858,0.3656364974358973,-0.018365538740383814,0,0
-0.015022309549836752,0.058665319708607916,0.955,0.0012740903539558701,0.062081558227539066,-0.025729637145996093,0,0,1.5,0,0.015022309549836752,-0.058665319708607916,0.545,-0.0012740903539558701,-0.014115590182133124,-0.024039594366418577,0.3182563222222228,-0.02191594631923215,0,0
-0.011332270297984032,0.05716370711661576,0.984,-0.00274016692563106,0.055321846008300785,-0.02259469223022461,0,0,1.5,0,0.011332270297984032,-0.05716370711661576,0.516,0.00274016692563106,-0.013718743766773959,-0.02467337530338672,0.31232362258064506,0.03651557044229399,0,0
-0.005247622677330671,0.05462983793746468,1.013,-0.005777039824101049,0.09137351989746094,-0.0377578010559082,0,0,1.5,0,0.005247622677330671,-0.05462983793746468,0.4870000000000001,0.005777039824101049,-0.02970073870242225,-0.018150402974908525,0.2947902888888895,0.060038566882711024,0,0
0.0014121792108183055,0.052496445391316766,1.039,-0.004014257279586708,0.10008023071289063,-0.03142324829101562,0,0,1.5,0,-0.0014121792108183055,-0.052496445391316766,0.4610000000000001,0.004014257279586708,-0.03683145308528098,-0.01944289063996754,0.29118540645161284,0.04710100913365682,0,0
0.008091491994564244,0.05067511643186555,1.064,-0.0031415926535895977,0.10029855346679688,-0.02691752815246582,0,0,1.5,0,-0.008091491994564244,-0.05067511643186555,0.43599999999999994,0.0031415926535895977,-0.039733723299556864,-0.020776330193166208,0.28181751111111036,0.03999999999999835,0,0
0.016763691703775625,0.046810257518053816,1.088,0.0001570796326795243,0.13026448059082033,-0.05756393051147461,0,0,1.5,0,-0.016763691703775625,-0.046810257518053816,0.4119999999999999,-0.0001570796326795243,-0.04600700335031623,-0.011985199325175784,0.29702769230769216,-0.0054288352331906126,0,0
0.023529468740462058,0.04358923441848117,1.106,0.0017104226669544254,0.10147906494140625,-0.0483312873840332,0,0,1.5,0,-0.023529468740462058,-0.04358923441848117,0.3939999999999999,-0.0017104226669544254,-0.04881596055740875,-0.009804061750740497,0.2911498967741934,-0.02667036985608594,0,0
0.03021576308724479,0.03980837884396626,1.128,0.0015184364492351055,0.100197265625,-0.05688429641723633,0,0,1.5,0,-0.03021576308724479,-0.03980837884396626,0.3720000000000001,-0.0015184364492351055,-0.05130164411614262,-0.005342868475392896,0.255284177777779,-0.024635298166458885,0,0
0.035610975407343246,0.036471163736525286,1.146,-0.001378810109075479,0.08085208129882812,-0.050181053161621095,0,0,1.5,0,-0.035610975407343246,-0.036471163736525286,0.3540000000000001,0.001378810109075479,-0.047050921495234335,-0.006368698514734351,0.2653366,0.02310094336868573,0,0
0.03908384111809061,0.03282482649034257,1.165,-0.004764748857944534,0.052168350219726566,-0.054623180389404294,0,0,1.5,0,-0.03908384111809061,-0.03282482649034257,0.33499999999999996,0.004764748857944534,-0.038661159464015056,-0.0027049658724986395,0.24495553548387022,0.05280237039999284,0,0
0.04060961743457777,0.028827721114244552,1.181,-0.002111848394912963,0.023172061920166017,-0.059846851348876955,0,0,1.5,0,-0.04060961743457777,-0.028827721114244552,0.31899999999999995,0.002111848394912963,-0.026982347750814192,-0.0035797020310310047,0.2701069282051281,0.03069506576018231,0,0
0.040297680016052016,0.02453508010408951,1.198,-0.0003490658503988442,-0.004543069839477539,-0.06439935302734374,0,0,1.5,0,-0.040297680016052016,-0.02453508010408951,0.30200000000000005,0.0003490658503988442,-0.01850083657781056,0.004324323829641357,0.2357599555555561,0.009244816991341415,0,0
0.03839749359006466,0.01992945496670336,1.211,0.0006632251157578928,-0.028478679656982423,-0.06909432220458984,0,0,1.5,0,-0.03839749359006466,-0.01992945496670336,0.2889999999999999,-0.0006632251157578928,-0.008794934627171467,0.008655064908877314,0.2482091032258057,-0.014181888035295836,0,0
0.03516350241638887,0.014940372563365091,1.223,0.00146607657167519,-0.04855949020385742,-0.07480404663085938,0,0,1.5,0,-0.03516350241638887,-0.014940372563365091,0.2769999999999999,-0.00146607657167519,-0.00015971033040486013,0.012773109483078717,0.24707463333333318,-0.024065663801933056,0,0
0.03078351568390436,0.009803048635355346,1.232,-0.0011519173063161414,-0.06581270599365234,-0.07696345520019532,0,0,1.5,0,-0.03078351568390436,-0.009803048635355346,0.268,0.0011519173063161414,0.008598539161413014,0.016564890256802564,0.25739644838709735,0.020491524907935394,0,0
0.025600517345713645,0.004562048989608819,1.242,-0.004031710572106828,-0.07765436553955078,-0.07870449829101563,0,0,1.5,0,-0.025600517345713645,-0.004562048989608819,0.258,0.004031710572106828,0.015097458729053007,0.019272291695384556,0.2462727444444444,0.047237435057585084,0,0
0.02008198405746104,-0.0006637119424674964,1.254,-0.0037175513067477794,-0.08246129608154297,-0.07871951293945313,0,0,1.5,0,-0.02008198405746104,0.0006637119424674964,0.246,0.0037175513067477794,0.02009079235805259,0.02227288580311146,0.22601156451612897,0.04475051698209831,0,0
0.014384811713852775,-0.006014686542574827,1.264,-0.0038222710618676103,-0.08515860748291015,-0.08058175659179688,0,0,1.5,0,-0.014384811713852775,0.006014686542574827,0.236,0.0038222710618676103,0.017238401375453776,0.019505807793980014,0.24272250512820506,0.04558700540550872,0,0
0.00868632476349996,-0.010893462923253237,1.275,-0.0004712388980385729,-0.08519696044921875,-0.07350782775878906,0,0,1.5,0,-0.00868632476349996,0.010893462923253237,0.2250000000000001,0.0004712388980385729,0.026126946964748262,0.02510735456470681,0.21910068888888953,0.011292432346574005,0,0
0.003333542540827522,-0.015206396081843761,1.286,0.0010646508437166524,-0.08026123809814453,-0.06473182678222657,0,0,1.5,0,-0.003333542540827522,0.015206396081843761,0.21399999999999997,-0.0010646508437166524,0.027341728275995243,0.024600990888342264,0.21064182580645094,-0.019443071709591968,0,0
-0.0014952993878057895,-0.018690478905413366,1.298,-0.0005410520681181641,-0.07248822784423828,-0.05218409729003906,0,0,1.5,0,0.0014952993878057895,0.018690478905413366,0.20199999999999996,0.0005410520681181641,0.026375150231016158,0.021469594689105045,0.19774453333333325,0.012381866498987381,0,0
-0.005962373005550324,-0.021734246717105977,1.309,-0.0036302848441480684,-0.06698139190673828,-0.045692764282226565,0,0,1.5,0,0.005962373005550324,0.021734246717105977,0.19100000000000006,0.0036302848441480684,0.02703610521691714,0.020952775465396607,0.1946986258064522,0.04404742700918326,0,0
-0.009577201160043857,-0.024235853661701192,1.32,-0.001832595714593932,-0.05408584213256836,-0.03772069931030273,0,0,1.5,0,0.009577201160043857,0.024235853661701192,0.17999999999999994,0.001832595714593932,0.019716889559374246,0.016295550696202185,0.20068322278480955,0.02792572909413237,0,0
-0.012284264485051237,-0.02597498119838054,1.329,-0.0018849555921538474,-0.04055807495117188,-0.026161283493041993,0,0,1.5,0,0.012284264485051237,0.02597498119838054,0.17100000000000004,0.0018849555921538474,0.020413331310510156,0.016060746055090596,0.19247114838709736,0.02845514643592022,0,0
-0.014325369438374464,-0.02715092054517612,1.339,-0.001099557428756226,-0.030583271026611326,-0.017696769714355468,0,0,1.5,0,0.014325369438374464,0.02715092054517612,0.16100000000000003,0.001099557428756226,0.01758179648475676,0.013535107450013255,0.18073634444444442,0.019865767767582948,0,0
-0.015995244777405267,-0.027665312677360797,1.35,-0.0006632251157578928,-0.025039630889892577,-0.007743419170379639,0,0,1.5,0,0.015995244777405267,0.027665312677360797,0.1499999999999999,0.0006632251157578928,0.016603148332546235,0.010334658636274086,0.16632512580645087,0.014181888035295836,0,0
-0.01684250963719324,-0.027639145463118176,1.358,-0.0029146998508307043,-0.012709230422973632,0.0003840792179107666,0,0,1.5,0,0.01684250963719324,0.027639145463118176,0.1419999999999999,0.0029146998508307043,0.012413199948415632,0.0074465016804559905,0.17847205555555543,0.038050114562024825,0,0
-0.007975729360165803,-0.023841357778476253,1.368,-0.001291543646475768,0.13283509826660156,0.057354232788085935,0,0,1.5,0,0.007975729360165803,0.023841357778476253,0.1319999999999999,0.001291543646475768,-0.046732172456558155,-0.015598326357383821,0.15928328709677406,0.02211563775425885,0,0
0.0028966015533626187,-0.01798751371585603,1.379,-0.0012217304763959547,0.16297142028808595,0.08801821899414063,0,0,1.5,0,-0.0028966015533626187,0.01798751371585603,0.121,0.0012217304763959547,-0.05092262686877971,-0.02321307075444274,0.15851972564102607,0.021311319885159517,0,0
0.013476503088210572,-0.012144394185399376,1.385,0.0004886921905584707,0.15859132385253907,0.08784061431884765,0,0,1.5,0,-0.013476503088210572,0.012144394185399376,0.11499999999999999,-0.0004886921905584707,-0.06628861010180256,-0.032252647006569796,0.1704698666666666,-0.01156956442583467,0,0
