0,0,0.72,0,0.0023061535358428957,-0.0263892822265625,0,0,1,0,0,0,0.28,0,0,0,0.22400000000000003,0,0,0,0,0,0,0,0,0
-0.006664114379882812,-0.0017761665344238281,0.717,-0.0005061454830783546,-0.09996171569824219,-0.026642498016357423,0,0,1,0,0.006664114379882812,0.0017761665344238281,0.28300000000000003,0.0005061454830783546,0.03925906674816424,0.010463601996583204,0.2443933461538462,0.0028422015588246063,0,0,0,0,0,0,0,0
-0.008111121645088848,-0.0041207820338042805,0.712,-0.0012915436464758026,-0.021687305450439454,-0.03518021392822265,0,0,1,0,0.008111121645088848,0.0041207820338042805,0.28800000000000003,0.0012915436464758026,0.01182593434496386,0.014532700302968068,0.26065545151515157,0.004861535298282383,0,0,0,0,0,0,0,0
-0.00929754339567422,-0.007375203869442685,0.709,-0.0018151424220740967,-0.01773326301574707,-0.04883927154541016,0,0,1,0,0.00929754339567422,0.007375203869442685,0.29100000000000004,0.0018151424220740967,0.01129337007041,0.021571164897030162,0.25480895000000003,0.0042695116826911,0,0,0,0,0,0,0,0
-0.007373181002128814,-0.011056031414238417,0.705,-0.0019024088846738144,0.028965606689453124,-0.05515992736816406,0,0,1,0,0.007373181002128814,0.011056031414238417,0.29500000000000004,0.0019024088846738144,-0.00647108074822249,0.02550566408579623,0.2650586615384616,0.0023051771735955887,0,0,0,0,0,0,0,0
-0.006452727475907766,-0.018509173339225308,0.703,-0.0009599310885968768,0.014019461631774902,-0.11177066040039063,0,0,1,0,0.006452727475907766,0.018509173339225308,0.29700000000000004,0.0009599310885968768,-0.0014837016509930767,0.0496650067221778,0.2578199307692308,-0.003389966431758219,0,0,0,0,0,0,0,0
-0.002997002436359692,-0.0272813534842836,0.704,-0.0005759586531581191,0.051962162017822264,-0.13153288269042968,0,0,1,0,0.002997002436359692,0.0272813534842836,0.29600000000000004,0.0005759586531581191,-0.0168435456497686,0.06133093908504695,0.24279008461538468,-0.0011962218180976859,0,0,0,0,0,0,0,0
0.0030622686995898396,-0.03703353375266385,0.711,0.0016406094968746748,0.09097330474853516,-0.14623033142089845,0,0,1,0,-0.0030622686995898396,0.03703353375266385,0.28900000000000003,-0.0016406094968746748,-0.03391218032952932,0.07172467092959375,0.20676089230769232,-0.01187092403548757,0,0,0,0,0,0,0,0
0.010508094764332952,-0.04767352252933782,0.715,0.0032637657012294027,0.11142539978027344,-0.15978285217285157,0,0,1,0,-0.010508094764332952,0.04767352252933782,0.28500000000000003,-0.0032637657012294027,-0.04516946097906525,0.08213505056672225,0.22156723846153847,-0.0107552558751743,0,0,0,0,0,0,0,0
0.01587577481287578,-0.06456994461353202,0.721,0.0034382986264288318,0.07968758392333984,-0.253707763671875,0,0,1,0,-0.01587577481287578,0.06456994461353202,0.279,-0.0034382986264288318,-0.03633014149210943,0.12331941430952725,0.2083289181818182,-0.004231630104608055,0,0,0,0,0,0,0,0
0.024697285976585763,-0.081003503749466,0.73,0.004729842272904634,0.13147433471679687,-0.24695689392089842,0,0,1,0,-0.024697285976585763,0.081003503749466,0.27,-0.004729842272904634,-0.05993690420608759,0.13094887367393027,0.18624056153846152,-0.0106908129489468,0,0,0,0,0,0,0,0
0.029938797733153208,-0.09828121881349007,0.739,0.007190756518216643,0.07739598846435547,-0.25953469848632815,0,0,1,0,-0.029938797733153208,0.09828121881349007,0.261,-0.007190756518216643,-0.04347534238502314,0.14477201412563823,0.18073706153846153,-0.018548822265810526,0,0,0,0,0,0,0,0
0.03237794886369576,-0.11486644198427187,0.753,0.00982620368872808,0.03479743194580078,-0.24903500366210937,0,0,1,0,-0.03237794886369576,0.11486644198427187,0.247,-0.00982620368872808,-0.029430159628653946,0.14743960604658815,0.14651917164179099,-0.021626713407436007,1429102625681,0,0,0,0,0,0,0
