0,0,0.702,0,-0.001036510705947876,-0.004234819889068603,1,0,undefined,undefined,1,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
0.00026122137705485024,-0.0007944716771443685,0.701,0.0011344640137960216,0.003918320655822754,-0.011917075157165528,1,0,undefined,undefined,0.9997387786229451,0.0007944716771443685,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
0.0004562965178279058,-0.0001558488654357364,0.699,0.0000523598775596934,0.0029369926452636717,0.009576016426086426,1,0,undefined,undefined,0.9995437034821721,0.0001558488654357364,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
0.0004419932614977791,-0.00019255662626142665,0.694,0.0001047197551193868,-0.00021457767486572266,-0.0005506051778793335,1,0,undefined,undefined,0.9995580067385023,0.00019255662626142665,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
0.00016572996848148334,-0.00035140725141295597,0.69,0.000820304748437195,-0.004144198894500732,-0.0023823254108428955,1,0,undefined,undefined,0.9998342700315185,0.00035140725141295597,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.0008797779573983467,-0.0009569398745067515,0.687,0.0003141592653588265,-0.015690064430236815,-0.009070121765136718,1,0,undefined,undefined,1.0008797779573984,0.0009569398745067515,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.0011924905119275223,-0.0017347818754447995,0.678,0.001099557428756448,-0.004694353580474853,-0.011666155815124512,1,0,undefined,undefined,1.0011924905119276,0.0017347818754447995,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.0026176846495360195,-0.004472063808454318,0.673,0.0005235987755982662,-0.021423046112060546,-0.04103569793701172,1,0,undefined,undefined,1.002617684649536,0.004472063808454318,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.004384262716228705,-0.007937716027539399,0.669,-0.00024434609527923545,-0.02652588653564453,-0.051970901489257815,1,0,undefined,undefined,1.0043842627162287,0.007937716027539399,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.00689071606606132,-0.013407393869182768,0.665,0.000261799387798911,-0.03757675170898438,-0.08205435180664063,1,0,undefined,undefined,1.0068907160660614,0.013407393869182768,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.009825261376043113,-0.019339479981927175,0.665,0.0002443460952790132,-0.04404147338867188,-0.08896976470947265,1,0,undefined,undefined,1.009825261376043,0.019339479981927175,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.012413421496909023,-0.02529551214336578,0.664,0.00020943951023921762,-0.038844230651855466,-0.08933099365234375,1,0,undefined,undefined,1.012413421496909,0.02529551214336578,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.015808844855835648,-0.030399488263341726,0.662,-0.0009075712110371282,-0.05094738388061523,-0.07654897308349609,1,0,undefined,undefined,1.0158088448558356,0.030399488263341726,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.019066354383804558,-0.03558858058948456,0.661,-0.0015882496193149187,-0.0487919807434082,-0.07788069915771484,1,0,undefined,undefined,1.0190663543838046,0.03558858058948456,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.022583097387173526,-0.04003143416071583,0.67,-0.001745329251994443,-0.052645233154296874,-0.06672650146484375,1,0,undefined,undefined,1.0225830973871735,0.04003143416071583,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.02468395675245124,-0.04286879886191712,0.674,-0.0034557519189488684,-0.031438560485839845,-0.04261540603637695,1,0,undefined,undefined,1.0246839567524513,0.04286879886191712,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.026931681898960103,-0.04693260020948936,0.68,-0.004293509959906183,-0.03350502395629883,-0.061073169708251954,1,0,undefined,undefined,1.02693168189896,0.04693260020948936,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.02897409387573161,-0.050690920509614996,0.687,-0.0055501470213419335,-0.030393852233886718,-0.056505821228027345,1,0,undefined,undefined,1.0289740938757317,0.050690920509614996,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.0316267622063243,-0.05485875592470091,0.694,-0.00530580092606292,-0.03944243240356445,-0.06273740768432617,1,0,undefined,undefined,1.0316267622063242,0.05485875592470091,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.034366603744761644,-0.058875772419639684,0.698,-0.0048171087355044495,-0.04077734375,-0.06047245407104492,1,0,undefined,undefined,1.0343666037447616,0.058875772419639684,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.03800814371315475,-0.06205690636348889,0.705,-0.005148721293383396,-0.054392608642578125,-0.04797957992553711,1,0,undefined,undefined,1.0380081437131548,0.06205690636348889,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.04215862427300986,-0.06402609977170379,0.712,-0.005724679946541578,-0.06210430145263672,-0.02985805320739746,1,0,undefined,undefined,1.0421586242730099,0.06402609977170379,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.045492237125556924,-0.06691608842956495,0.718,-0.004747295565424636,-0.049755210876464846,-0.0436353759765625,1,0,undefined,undefined,1.0454922371255568,0.06691608842956495,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.04845266139740695,-0.06932036321154818,0.724,-0.005846852994181084,-0.04423465728759766,-0.0362745246887207,1,0,undefined,undefined,1.048452661397407,0.06932036321154818,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.05172289711370041,-0.07225709330427839,0.727,-0.005253441048503005,-0.04879513931274414,-0.044337005615234376,1,0,undefined,undefined,1.0517228971137005,0.07225709330427839,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.0546785702101039,-0.07596649554676038,0.736,-0.004852015320544467,-0.044042179107666016,-0.05587317657470703,1,0,undefined,undefined,1.0546785702101038,0.07596649554676038,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.05745663097535519,-0.07874364942776559,0.742,-0.004293509959906183,-0.04146829986572265,-0.04185900497436523,1,0,undefined,undefined,1.0574566309753552,0.07874364942776559,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.060562736519941616,-0.08196252738888289,0.748,-0.00460766922526501,-0.04638385009765625,-0.04848276519775391,1,0,undefined,undefined,1.0605627365199417,0.08196252738888289,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.06410773151798749,-0.08489135376719388,0.752,-0.0038920842319474236,-0.052971935272216795,-0.04417694091796875,1,0,undefined,undefined,1.0641077315179874,0.08489135376719388,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.0669337173639994,-0.08704241105995317,0.754,-0.0027227136331113844,-0.042263885498046876,-0.03243059921264648,1,0,undefined,undefined,1.0669337173639994,0.08704241105995317,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.07076630513174222,-0.08841960842230832,0.761,-0.0038920842319474236,-0.05743235778808594,-0.020814409255981447,1,0,undefined,undefined,1.0707663051317422,0.08841960842230832,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.07326272966080943,-0.0896105400072236,0.766,-0.003769911184307917,-0.03737655639648438,-0.01800958251953125,1,0,undefined,undefined,1.0732627296608095,0.0896105400072236,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.07640204289000888,-0.08992835115153032,0.768,-0.004782202150464654,-0.04707139205932617,-0.004944656848907471,1,0,undefined,undefined,1.076402042890009,0.08992835115153032,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.07941835422616643,-0.08984630406111384,0.776,-0.004712388980384841,-0.045250038146972656,0.0010143239498138427,1,0,undefined,undefined,1.0794183542261664,0.08984630406111384,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.08307130603960583,-0.09021773363269318,0.78,-0.0039968039870670324,-0.05476741409301758,-0.005829592704772949,1,0,undefined,undefined,1.0830713060396058,0.09021773363269318,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.08637138782995478,-0.09082895456702521,0.782,-0.005026548245743667,-0.04946418762207031,-0.009366086959838867,1,0,undefined,undefined,1.0863713878299548,0.09082895456702521,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.09083890007923132,-0.09196049609745403,0.782,-0.005951572749300692,-0.06692652130126953,-0.017309749603271484,1,0,undefined,undefined,1.0908389000792313,0.09196049609745403,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.09480606650833129,-0.09300615258447792,0.783,-0.006527531402458874,-0.05941309356689453,-0.016038730621337892,1,0,undefined,undefined,1.0948060665083312,0.09300615258447792,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.0984053287836099,-0.092655884627815,0.789,-0.0056548667764617635,-0.05402207946777344,0.004901495456695557,1,0,undefined,undefined,1.09840532878361,0.092655884627815,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.10151688115751231,-0.09258191170723876,0.79,-0.006283185307179639,-0.04667881393432617,0.0008456462621688843,1,0,undefined,undefined,1.1015168811575122,0.09258191170723876,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.10475329303406147,-0.09128427336832283,0.795,-0.00656243798749867,-0.04866751861572265,0.019159168243408204,1,0,undefined,undefined,1.1047532930340616,0.09128427336832283,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.10845157674013015,-0.08958503115549236,0.799,-0.006806784082778127,-0.05564032745361328,0.025124040603637696,1,0,undefined,undefined,1.1084515767401302,0.08958503115549236,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.111166966024273,-0.08834949855518981,0.794,-0.007696902001295135,-0.04085604476928711,0.018255315780639648,1,0,undefined,undefined,1.111166966024273,0.08834949855518981,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.11380551188564686,-0.08664605988610462,0.798,-0.006894050545377616,-0.039773681640625,0.025246196746826172,1,0,undefined,undefined,1.113805511885647,0.08664605988610462,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.11642191209531547,-0.08528709442306244,0.805,-0.007312929565856273,-0.039385601043701174,0.020113435745239258,1,0,undefined,undefined,1.1164219120953154,0.08528709442306244,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.1188281674688997,-0.08442106880886543,0.8,-0.006544984694978772,-0.036187862396240236,0.01272608757019043,1,0,undefined,undefined,1.1188281674688998,0.08442106880886543,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.12169893092393651,-0.08377459246310716,0.806,-0.006824237375298025,-0.04312399673461914,0.009415102958679198,1,0,undefined,undefined,1.1216989309239365,0.08377459246310716,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.12469265886606594,-0.08249084355858353,0.81,-0.007365289443416189,-0.04503628158569336,0.018949338912963867,1,0,undefined,undefined,1.124692658866066,0.08249084355858353,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.12772116392078145,-0.08144891396465867,0.809,-0.0066671577426185005,-0.045541454315185546,0.015293935775756835,1,0,undefined,undefined,1.1277211639207814,0.08144891396465867,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.1304331136403468,-0.08006511745584385,0.81,-0.007714355293815032,-0.04081673049926758,0.020485273361206056,1,0,undefined,undefined,1.1304331136403467,0.08006511745584385,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.13251598814784385,-0.07867366930573466,0.81,-0.008133234314293688,-0.0314031982421875,0.020630083084106444,1,0,undefined,undefined,1.132515988147844,0.07867366930573466,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.1341655369450195,-0.07714560580763918,0.805,-0.008133234314293686,-0.0249288330078125,0.02271895408630371,1,0,undefined,undefined,1.1341655369450194,0.07714560580763918,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.13480156299156115,-0.07464483272741507,0.805,-0.0066322511575787006,-0.009845162391662598,0.03743276214599609,1,0,undefined,undefined,1.134801562991561,0.07464483272741507,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.13564136755988887,-0.07412530523662585,0.797,-0.006370451769779567,-0.012648475646972657,0.007709194660186767,1,0,undefined,undefined,1.1356413675598889,0.07412530523662585,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.13565589121672922,-0.07217776108749799,0.803,-0.007627088831215318,-0.0004039502143859863,0.029211181640625,1,0,undefined,undefined,1.1356558912167292,0.07217776108749799,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.13713172259898457,-0.07173014932302746,0.813,-0.009023352232810694,-0.02218803596496582,0.006545138359069824,1,0,undefined,undefined,1.1371317225989845,0.07173014932302746,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.1384823270707819,-0.07081274219513618,0.809,-0.008866272600131392,-0.02038241195678711,0.013577744483947754,1,0,undefined,undefined,1.1384823270707818,0.07081274219513618,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.13952173743707116,-0.06972251414891283,0.807,-0.00829031394697321,-0.01573553466796875,0.01621454429626465,1,0,undefined,undefined,1.1395217374370712,0.06972251414891283,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.1413321499268919,-0.06905399932328002,0.804,-0.008988445647770899,-0.027238386154174805,0.009802247047424316,1,0,undefined,undefined,1.1413321499268918,0.06905399932328002,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.14184196539953772,-0.0699302036232072,0.802,-0.008761552845011782,-0.007528789043426513,-0.01321126937866211,1,0,undefined,undefined,1.1418419653995378,0.0699302036232072,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.14402682759862864,-0.06953733104755995,0.798,-0.010053096491487327,-0.03282330703735352,0.005605724334716797,1,0,undefined,undefined,1.1440268275986287,0.06953733104755995,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.14593509889880266,-0.06966748382869385,0.79,-0.01033234917180658,-0.028602996826171876,-0.0022399487495422363,1,0,undefined,undefined,1.1459350988988026,0.06966748382869385,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.1479897976385002,-0.07010021617860977,0.792,-0.009320058205649845,-0.03075177001953125,-0.0068090810775756835,1,0,undefined,undefined,1.1479897976385003,0.07010021617860977,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.15086154152055503,-0.07057233629754013,0.792,-0.010332349171806582,-0.043008285522460936,-0.00748296070098877,1,0,undefined,undefined,1.150861541520555,0.07057233629754013,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.15275735886060174,-0.0714378214656104,0.789,-0.009634217471008894,-0.028301607131958006,-0.013275403022766114,1,0,undefined,undefined,1.1527573588606017,0.0714378214656104,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.15526455241592038,-0.07244676969299829,0.788,-0.01015781624660716,-0.03746035385131836,-0.015495838165283203,1,0,undefined,undefined,1.1552645524159204,0.07244676969299829,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.15702530548529361,-0.07206107037317368,0.786,-0.009756390518648399,-0.026468700408935546,0.005516914844512939,1,0,undefined,undefined,1.1570253054852937,0.07206107037317368,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.15887732943624938,-0.0721246446137801,0.783,-0.010768681484805136,-0.027769733428955078,-0.0012245999574661255,1,0,undefined,undefined,1.1588773294362493,0.0721246446137801,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.1611236230253236,-0.07127028774474162,0.779,-0.010646508437165407,-0.033830451965332034,0.012451772689819335,1,0,undefined,undefined,1.1611236230253237,0.07127028774474162,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.16255165754373807,-0.07183713638163204,0.777,-0.010419615634406292,-0.02132878112792969,-0.008730297088623046,1,0,undefined,undefined,1.162551657543738,0.07183713638163204,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.16384476243150156,-0.07181329746883097,0.777,-0.010524335389526122,-0.01939924621582031,0.00015546309947967528,1,0,undefined,undefined,1.1638447624315016,0.07181329746883097,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.16443731510030068,-0.07279196625265658,0.773,-0.009040805525330813,-0.008733303070068359,-0.01477276039123535,1,0,undefined,undefined,1.1644373151003007,0.07279196625265658,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
-0.16622144932500493,-0.07404570085534105,0.771,-0.010471975511965985,-0.02659090042114258,-0.019047197341918946,1,0,undefined,undefined,1.166221449325005,0.07404570085534105,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
